match_id,period,n_matches,goal_time,home
3879838,2,380,77,1
3879839,1,380,38,0
3879839,2,380,80,1
3879839,2,380,82,0
3879840,1,380,10,1
3879840,2,380,62,1
3879833,1,380,38,1
3879833,2,380,51,1
3879833,2,380,63,1
3879828,1,380,34,0
3879828,2,380,64,1
3879828,2,380,79,0
3879828,2,380,85,1
3879828,2,380,88,1
3879832,1,380,1,1
3879832,1,380,10,0
3879832,2,380,54,0
3879832,2,380,75,1
3879830,2,380,76,1
3879792,1,380,23,0
3879795,1,380,41,0
3879795,2,380,62,1
3879795,2,380,66,0
3879794,1,380,26,1
3879794,1,380,45,1
3879787,2,380,52,0
3879787,2,380,83,1
3879786,1,380,22,0
3879784,1,380,3,0
3879784,1,380,14,0
3879784,1,380,19,1
3879784,1,380,46,1
3879784,2,380,65,1
3879783,1,380,14,0
3879783,2,380,73,0
3879783,2,380,84,1
3879782,1,380,26,1
3879782,2,380,70,0
3879782,2,380,89,1
3879780,1,380,39,1
3879780,2,380,85,0
3879779,2,380,71,1
3879779,2,380,75,1
3879779,2,380,89,0
3879778,1,380,40,0
3879778,2,380,81,1
3879777,1,380,35,1
3879774,1,380,10,1
3879774,1,380,22,1
3879774,1,380,44,0
3879774,2,380,53,1
3879771,1,380,26,1
3879771,2,380,71,1
3879772,1,380,11,1
3879772,2,380,77,0
3879756,1,380,38,1
3879756,1,380,43,0
3879748,1,380,28,1
3879748,2,380,56,1
3879748,2,380,70,0
3879748,2,380,94,1
3879749,1,380,22,1
3879749,2,380,56,1
3879749,2,380,72,1
3879749,2,380,91,0
3879742,1,380,4,1
3879742,2,380,63,1
3879742,2,380,91,0
3879746,1,380,25,0
3879746,2,380,59,1
3879746,2,380,90,1
3879745,1,380,1,1
3879745,1,380,18,0
3879745,2,380,68,0
3879745,1,380,30,0
3879743,2,380,78,0
3879739,2,380,87,1
3879741,1,380,28,1
3879741,1,380,29,0
3879740,1,380,16,0
3879740,2,380,58,1
3879740,2,380,72,0
3879738,2,380,55,0
3879738,2,380,60,1
3879738,2,380,83,0
3879738,2,380,84,0
3879737,1,380,43,1
3879737,2,380,49,1
3879737,2,380,68,1
3879737,2,380,71,0
3879737,2,380,78,0
3879737,2,380,81,1
3879737,2,380,89,1
3879732,1,380,18,1
3879732,2,380,71,0
3879732,1,380,33,0
3879707,1,380,17,1
3879707,1,380,23,0
3879707,2,380,47,1
3879707,2,380,83,1
3879702,1,380,38,1
3879702,1,380,18,0
3879704,1,380,38,1
3879704,2,380,91,0
3879701,2,380,76,1
3879700,1,380,34,1
3879700,2,380,55,1
3879700,2,380,76,1
3879700,2,380,78,0
3879700,2,380,86,1
3879706,1,380,23,1
3879706,2,380,82,1
3878559,1,380,20,1
3878559,2,380,68,1
3879636,1,380,4,0
3879636,1,380,41,1
3879627,2,380,74,1
3879627,2,380,91,1
3879626,1,380,28,1
3879626,2,380,52,1
3879626,2,380,86,1
3879626,2,380,91,1
3879625,1,380,33,1
3879624,1,380,20,0
3879624,2,380,69,1
3879623,1,380,17,0
3879623,1,380,26,0
3879623,2,380,55,1
3879623,2,380,60,1
3879622,1,380,7,0
3879622,1,380,13,0
3879622,2,380,60,1
3879621,2,380,51,0
3879620,2,380,66,0
3879620,2,380,72,0
3878611,1,380,41,0
3878610,2,380,88,1
3878610,2,380,96,0
3878608,1,380,26,1
3878607,1,380,21,0
3878607,1,380,35,1
3878607,1,380,43,0
3878607,2,380,48,1
3878606,1,380,16,1
3878606,1,380,23,1
3878605,1,380,34,0
3879876,2,380,51,0
3879876,2,380,57,1
3879876,2,380,81,0
3879875,1,380,27,1
3879875,2,380,47,0
3879875,2,380,50,1
3879875,2,380,63,1
3879875,2,380,83,0
3879874,1,380,1,1
3879874,1,380,30,0
3879874,1,380,39,0
3879874,1,380,44,0
3879874,2,380,69,0
3879874,2,380,73,1
3879873,1,380,11,1
3879873,2,380,53,1
3879873,2,380,55,0
3879871,1,380,35,0
3879871,1,380,37,0
3879871,2,380,78,1
3879870,1,380,4,1
3879870,1,380,14,1
3879870,1,380,36,1
3879870,2,380,76,1
3879870,2,380,84,1
3879869,1,380,18,0
3879869,2,380,58,0
3879869,2,380,81,0
3879869,2,380,85,1
3879868,1,380,5,1
3879868,1,380,25,1
3879868,1,380,30,0
3879868,1,380,38,1
3879867,1,380,43,1
3879867,2,380,51,1
3879867,2,380,61,1
3879867,2,380,70,1
3879866,1,380,17,1
3879866,1,380,38,1
3879866,2,380,84,1
3879865,1,380,2,0
3879865,1,380,25,0
3879865,2,380,73,0
3879864,1,380,42,1
3879864,2,380,54,1
3879864,2,380,93,0
3879861,2,380,84,0
3879859,1,380,22,0
3879859,1,380,31,0
3879859,2,380,72,0
3879859,2,380,83,1
3879858,1,380,39,0
3879857,1,380,11,1
3879857,1,380,36,0
3879857,1,380,39,1
3879856,1,380,5,0
3879856,1,380,12,1
3879856,2,380,64,1
3879856,2,380,76,0
3879856,2,380,86,0
3879855,1,380,9,1
3879855,2,380,76,1
3879855,2,380,84,0
3879854,2,380,57,1
3879853,1,380,7,1
3879853,2,380,83,1
3879852,1,380,18,1
3879852,2,380,84,1
3879851,1,380,1,0
3879851,1,380,43,0
3879851,2,380,49,1
3879851,2,380,53,0
3879851,2,380,73,1
3879851,2,380,91,1
3879850,1,380,41,1
3879850,2,380,79,1
3879846,1,380,20,0
3879846,2,380,71,1
3879846,2,380,94,1
3879845,2,380,88,1
3879844,2,380,84,1
3879843,1,380,1,0
3879843,1,380,6,1
3879843,2,380,74,0
3879843,2,380,93,0
3879842,2,380,54,1
3879841,2,380,55,0
3879841,2,380,91,0
3879835,1,380,4,0
3879835,1,380,35,1
3879835,2,380,46,1
3879835,2,380,57,1
3879835,2,380,59,1
3879835,2,380,79,1
3879834,1,380,1,1
3879834,1,380,22,0
3879834,2,380,52,1
3879829,2,380,49,1
3879827,1,380,9,1
3879827,1,380,34,1
3879827,2,380,57,1
3879827,2,380,79,1
3879827,2,380,87,1
3879827,2,380,88,1
3879826,1,380,14,0
3879826,2,380,63,1
3879826,2,380,91,0
3879824,2,380,70,0
3879823,1,380,22,0
3879823,1,380,26,0
3879823,1,380,32,1
3879823,1,380,36,1
3879823,2,380,49,1
3879823,2,380,84,0
3879821,1,380,9,1
3879821,2,380,54,0
3879821,2,380,56,1
3879821,2,380,83,1
3879820,1,380,9,1
3879820,2,380,70,1
3879820,2,380,73,1
3879820,2,380,88,1
3879819,1,380,33,0
3879819,1,380,48,1
3879819,1,380,49,1
3879819,2,380,48,1
3879819,2,380,85,1
3879818,2,380,92,0
3879816,1,380,24,0
3879816,2,380,49,1
3879815,1,380,34,1
3879815,2,380,45,1
3879815,2,380,81,0
3879814,1,380,40,1
3879814,2,380,87,1
3879813,2,380,84,1
3879813,2,380,57,1
3879812,1,380,9,0
3879812,1,380,14,0
3879812,2,380,71,0
3879811,1,380,32,1
3879811,1,380,46,1
3879811,2,380,69,1
3879810,1,380,17,1
3879810,1,380,26,0
3879810,2,380,64,0
3879809,1,380,41,0
3879808,2,380,73,0
3879807,2,380,82,1
3879806,1,380,41,0
3879805,1,380,4,0
3879805,1,380,43,1
3879805,2,380,61,1
3879804,1,380,42,1
3879804,2,380,59,1
3879804,2,380,71,1
3879804,2,380,75,1
3879803,1,380,13,1
3879803,1,380,23,0
3879803,1,380,45,1
3879803,2,380,56,1
3879802,1,380,5,1
3879802,1,380,26,0
3879802,2,380,52,1
3879802,2,380,73,1
3879801,1,380,16,1
3879801,2,380,54,0
3879801,2,380,72,0
3879800,1,380,22,1
3879800,1,380,38,0
3879799,1,380,14,0
3879799,2,380,63,0
3879799,2,380,74,1
3879799,2,380,82,0
3879799,2,380,86,0
3879798,1,380,43,1
3879797,1,380,3,0
3879797,1,380,24,1
3879797,1,380,34,0
3879797,2,380,72,0
3879796,1,380,9,0
3879796,2,380,50,1
3879796,2,380,80,1
3879796,2,380,90,1
3879793,1,380,7,0
3879793,2,380,63,1
3879791,1,380,8,0
3879791,1,380,14,1
3879790,1,380,32,0
3879790,1,380,41,0
3879790,2,380,47,1
3879790,2,380,62,0
3879790,2,380,75,0
3879775,2,380,47,1
3879770,1,380,23,0
3879770,2,380,85,0
3879769,1,380,1,0
3879769,1,380,5,1
3879769,1,380,37,1
3879769,2,380,69,1
3879768,1,380,5,0
3879768,1,380,10,0
3879768,1,380,29,0
3879767,1,380,21,1
3879767,1,380,24,1
3879767,1,380,37,1
3879767,1,380,47,0
3879767,2,380,57,1
3879766,1,380,40,0
3879766,2,380,66,0
3879765,1,380,5,1
3879765,1,380,6,0
3879764,2,380,50,1
3879763,1,380,43,1
3879763,2,380,68,1
3879762,1,380,30,1
3879762,2,380,55,1
3879761,2,380,51,0
3879761,2,380,74,1
3879759,2,380,46,1
3879759,2,380,83,1
3879758,1,380,44,1
3879757,1,380,4,0
3879757,1,380,26,0
3879757,2,380,73,0
3879757,1,380,21,1
3879753,1,380,35,0
3879753,1,380,39,1
3879753,2,380,47,1
3879753,2,380,49,1
3879753,2,380,69,0
3879752,1,380,32,0
3879752,2,380,56,1
3879752,2,380,69,1
3879751,1,380,29,1
3879751,2,380,51,1
3879751,2,380,59,1
3879751,2,380,61,1
3879751,2,380,88,1
3879736,1,380,44,1
3879736,2,380,49,1
3879736,2,380,56,0
3879734,1,380,16,0
3879734,2,380,47,1
3879733,2,380,72,0
3879733,2,380,90,0
3879731,2,380,68,1
3879730,1,380,7,0
3879730,1,380,12,1
3879730,1,380,15,1
3879730,2,380,56,1
3879730,2,380,60,0
3879730,2,380,77,0
3879729,1,380,29,0
3879729,1,380,44,1
3879729,2,380,49,1
3879729,2,380,52,0
3879728,2,380,58,0
3879728,2,380,62,1
3879726,1,380,29,1
3879725,2,380,76,1
3879724,1,380,1,1
3879724,2,380,72,0
3879724,2,380,91,1
3879723,2,380,47,1
3879722,1,380,29,0
3879722,1,380,41,1
3879722,2,380,82,1
3879721,1,380,18,0
3879721,1,380,32,0
3879720,1,380,23,0
3879720,1,380,26,0
3879719,2,380,65,1
3879719,2,380,70,0
3879719,2,380,83,1
3879719,2,380,93,0
3879718,1,380,22,0
3879718,2,380,89,1
3879717,1,380,10,0
3879717,2,380,93,0
3879714,1,380,27,0
3879714,1,380,32,1
3879714,1,380,36,1
3879714,2,380,82,1
3879714,2,380,87,1
3879714,2,380,50,1
3879713,1,380,5,0
3879713,1,380,39,0
3879713,2,380,60,0
3879713,2,380,66,0
3879712,1,380,34,1
3879712,2,380,72,1
3879712,2,380,76,1
3879710,1,380,11,1
3879710,1,380,23,1
3879710,2,380,53,0
3879710,2,380,79,0
3879710,2,380,86,1
3879709,1,380,23,0
3879709,2,380,73,1
3879708,1,380,26,0
3879708,1,380,31,1
3879698,1,380,7,0
3879698,1,380,31,1
3879698,2,380,47,0
3879698,2,380,60,1
3879696,1,380,21,0
3879696,1,380,39,1
3879695,1,380,3,1
3879695,2,380,70,1
3879695,2,380,74,1
3879695,2,380,87,1
3879694,1,380,1,1
3879694,1,380,17,1
3879694,2,380,70,0
3879694,2,380,76,0
3879693,1,380,14,0
3879693,1,380,17,0
3879693,1,380,25,0
3879693,1,380,41,0
3879692,1,380,6,1
3879692,2,380,46,0
3879691,1,380,40,1
3879691,2,380,60,0
3879690,1,380,3,1
3879690,2,380,87,1
3879689,1,380,26,1
3879689,1,380,32,0
3879689,2,380,54,1
3879688,1,380,16,1
3879688,1,380,24,0
3879687,1,380,8,1
3879687,1,380,32,0
3879687,1,380,36,1
3879687,1,380,40,1
3879687,2,380,81,1
3879687,2,380,73,0
3879686,1,380,2,0
3879686,1,380,18,1
3879686,1,380,41,1
3879686,2,380,92,1
3879685,2,380,78,0
3879685,2,380,80,0
3879684,1,380,16,0
3879684,2,380,45,0
3879684,2,380,63,1
3879683,1,380,26,0
3879682,2,380,55,0
3879681,2,380,94,0
3879680,2,380,78,0
3879679,1,380,19,0
3879679,1,380,29,0
3879679,2,380,58,0
3879679,2,380,59,0
3879679,2,380,70,0
3879679,2,380,80,1
3879678,1,380,25,1
3879678,2,380,69,1
3879678,2,380,71,0
3879677,1,380,45,0
3879677,2,380,91,0
3879677,2,380,92,1
3879677,2,380,95,0
3879676,1,380,3,1
3879676,2,380,49,0
3879674,2,380,81,0
3879673,1,380,21,1
3879673,1,380,46,1
3879673,2,380,74,0
3879672,1,380,6,0
3879672,1,380,36,0
3879672,1,380,43,1
3879672,2,380,57,1
3879672,2,380,70,0
3879672,2,380,84,1
3879671,1,380,12,0
3879671,1,380,41,0
3879671,2,380,76,1
3879671,2,380,92,0
3879670,1,380,7,1
3879670,1,380,44,1
3879670,2,380,81,1
3879669,1,380,15,1
3879669,1,380,32,0
3879669,1,380,40,1
3879668,1,380,45,0
3879667,1,380,15,0
3879667,1,380,44,0
3879667,2,380,73,1
3879667,1,380,21,1
3879666,1,380,17,0
3879666,1,380,38,0
3879666,2,380,48,0
3879666,2,380,68,1
3879666,2,380,80,1
3879664,2,380,52,1
3879664,2,380,75,1
3879662,1,380,19,1
3879662,1,380,31,1
3879661,2,380,51,0
3879661,2,380,53,1
3879661,2,380,61,0
3879661,2,380,84,0
3879660,1,380,14,1
3879660,1,380,17,0
3879660,1,380,40,0
3879660,2,380,49,0
3879660,2,380,91,1
3879659,1,380,4,0
3879659,2,380,60,1
3879659,2,380,86,0
3879658,1,380,40,0
3879657,1,380,41,1
3879657,2,380,88,1
3879656,1,380,23,0
3879656,1,380,35,1
3879656,1,380,41,0
3879656,1,380,44,1
3879656,2,380,47,0
3879655,2,380,77,1
3879655,2,380,92,0
3879654,2,380,75,1
3879652,2,380,51,1
3879652,2,380,56,0
3879650,2,380,45,1
3879650,2,380,50,1
3879650,2,380,60,1
3879649,1,380,4,1
3879649,1,380,16,1
3879649,1,380,23,0
3879649,2,380,59,1
3879649,2,380,85,1
3879648,1,380,22,0
3879648,1,380,30,0
3879648,2,380,82,0
3879648,2,380,85,0
3879647,2,380,90,0
3879646,1,380,25,1
3879646,2,380,61,1
3879646,2,380,85,1
3879644,1,380,17,1
3879644,1,380,24,1
3879644,2,380,78,1
3879643,1,380,7,0
3879643,1,380,26,0
3879643,1,380,38,0
3879643,2,380,89,1
3879641,2,380,60,0
3879640,2,380,88,0
3879640,2,380,92,0
3879639,2,380,82,0
3879639,2,380,93,1
3879638,2,380,58,1
3879637,1,380,31,0
3879637,1,380,6,0
3879635,1,380,1,1
3879635,2,380,61,1
3879635,2,380,66,0
3879634,1,380,7,1
3879634,2,380,56,0
3879634,2,380,79,0
3879633,1,380,4,1
3879631,1,380,25,1
3879631,2,380,45,0
3879631,2,380,71,1
3879631,2,380,79,0
3879631,1,380,41,0
3879630,2,380,53,0
3879630,2,380,88,0
3879630,2,380,92,0
3879629,1,380,21,1
3879629,1,380,39,1
3879629,2,380,47,1
3879629,2,380,68,0
3879629,2,380,74,0
3879619,2,380,50,1
3879619,2,380,92,0
3879619,2,380,94,1
3879618,2,380,64,1
3879617,1,380,13,1
3879617,2,380,51,0
3879617,2,380,71,0
3879617,2,380,86,1
3879616,1,380,9,0
3879616,2,380,57,0
3879615,1,380,27,1
3879614,1,380,30,0
3879613,1,380,18,1
3879613,1,380,31,0
3879613,1,380,37,0
3879613,2,380,83,0
3879612,1,380,5,0
3879612,1,380,30,1
3879612,1,380,37,1
3879612,2,380,74,0
3879611,2,380,70,1
3879610,1,380,9,1
3879610,2,380,61,1
3879608,1,380,5,0
3879608,1,380,13,0
3879606,1,380,7,0
3879606,1,380,33,1
3879605,2,380,52,0
3879602,1,380,23,1
3879602,1,380,28,1
3879602,1,380,30,1
3879602,1,380,42,1
3879602,2,380,86,0
3879601,2,380,51,1
3879601,2,380,57,1
3879601,2,380,84,1
3879599,1,380,24,0
3879599,2,380,52,0
3879599,2,380,78,0
3879599,2,380,83,1
3879598,1,380,30,1
3879597,1,380,18,1
3879597,2,380,50,0
3879597,2,380,92,1
3879596,2,380,58,0
3879596,2,380,66,1
3879595,2,380,56,0
3879595,1,380,24,0
3879594,2,380,51,1
3879593,1,380,38,1
3879593,2,380,79,1
3879592,1,380,3,1
3879592,1,380,8,1
3879592,2,380,62,1
3879592,2,380,76,0
3879591,1,380,19,1
3879590,1,380,25,0
3879590,1,380,27,1
3879590,1,380,33,1
3879590,2,380,66,0
3879590,2,380,93,0
3879590,2,380,88,1
3879589,2,380,50,1
3879589,2,380,65,0
3879589,2,380,90,1
3879588,1,380,15,0
3879588,2,380,85,1
3879588,2,380,68,1
3879586,1,380,10,1
3879586,1,380,27,1
3879586,1,380,44,1
3879586,2,380,53,1
3879586,2,380,74,0
3879584,1,380,19,1
3879583,1,380,5,0
3879583,1,380,33,0
3879583,2,380,93,1
3879581,2,380,58,0
3879580,1,380,27,1
3879580,2,380,48,1
3879578,1,380,23,1
3879578,2,380,46,0
3879578,2,380,91,0
3879577,1,380,43,1
3879577,2,380,56,1
3879576,2,380,52,1
3879576,2,380,54,1
3879575,1,380,40,1
3879575,2,380,83,0
3879573,1,380,6,1
3879573,2,380,59,1
3879573,2,380,66,0
3879572,2,380,45,1
3879572,2,380,72,0
3879572,2,380,74,1
3879571,1,380,6,1
3879571,1,380,42,1
3879571,2,380,62,1
3879570,1,380,0,0
3879570,1,380,12,1
3879570,1,380,16,1
3879570,2,380,76,0
3879570,2,380,92,1
3879569,1,380,22,0
3879568,2,380,62,0
3879568,2,380,72,1
3879565,2,380,50,1
3879565,2,380,75,0
3879563,2,380,87,1
3879561,1,380,5,1
3879561,1,380,33,1
3879561,2,380,89,1
3879560,2,380,79,1
3879560,2,380,93,1
3879559,1,380,4,0
3879559,1,380,32,1
3879559,2,380,51,1
3879559,2,380,62,1
3879558,2,380,71,1
3879558,2,380,74,0
3879558,2,380,54,1
3879557,2,380,69,0
3879557,2,380,82,1
3879555,2,380,90,1
3879555,2,380,93,0
3879555,1,380,5,1
3879554,2,380,47,1
3879554,2,380,70,0
3879554,1,380,43,1
3879553,1,380,2,1
3879553,1,380,23,0
3879552,1,380,30,1
3879552,2,380,60,0
3879552,2,380,84,0
3879551,1,380,32,1
3879551,2,380,62,0
3879551,2,380,85,0
3879550,1,380,3,0
3879550,1,380,17,0
3879550,1,380,22,0
3879550,2,380,59,1
3879550,2,380,75,0
3879549,1,380,9,1
3879548,1,380,25,1
3879548,2,380,61,1
3879548,2,380,62,0
3879547,1,380,23,1
3879547,1,380,27,1
3879547,1,380,30,1
3879547,1,380,33,0
3879547,2,380,50,1
3879547,2,380,67,1
3879546,1,380,30,0
3879545,2,380,49,1
3879545,2,380,68,0
3879545,2,380,84,1
3879544,1,380,34,0
3879543,2,380,49,1
3879543,2,380,91,0
3879542,2,380,55,1
3879541,2,380,70,1
3879541,2,380,81,1
3879540,2,380,74,1
3879538,1,380,33,1
3879538,2,380,61,1
3879537,1,380,4,0
3879537,1,380,9,0
3879537,1,380,45,0
3879537,2,380,50,1
3879537,2,380,57,1
3878609,2,380,59,0
3878609,1,380,36,0
3878604,1,380,13,1
3878604,1,380,34,1
3878604,2,380,47,1
3878604,2,380,58,1
3878604,2,380,78,1
3878603,1,380,18,1
3878603,2,380,72,0
3878603,2,380,91,0
3878602,1,380,20,1
3878602,1,380,31,0
3878602,1,380,39,1
3878602,2,380,71,0
3878602,2,380,74,1
3878601,2,380,74,1
3878601,2,380,78,1
3878600,2,380,57,1
3878599,1,380,12,0
3878599,1,380,21,1
3878599,1,380,32,0
3878599,1,380,39,1
3878598,1,380,5,1
3878598,2,380,62,0
3878598,2,380,87,1
3878598,1,380,22,0
3878597,1,380,2,1
3878597,1,380,6,0
3878597,1,380,17,1
3878597,2,380,49,0
3878596,2,380,48,1
3878596,2,380,65,0
3878596,2,380,70,1
3878596,2,380,72,0
3878595,2,380,63,1
3878595,2,380,72,1
3878594,1,380,4,0
3878594,2,380,82,1
3878593,1,380,43,0
3878593,2,380,92,0
3878592,2,380,59,1
3878558,1,380,8,1
3878558,1,380,38,1
3878558,2,380,56,0
3878558,2,380,58,0
3878557,1,380,7,0
3878556,1,380,9,0
3878556,2,380,66,1
3878556,2,380,68,1
3878556,2,380,76,1
3878555,2,380,60,1
3878555,2,380,78,1
3878555,2,380,86,0
3878554,2,380,56,1
3878554,2,380,75,1
3878553,1,380,11,1
3878553,1,380,29,1
3878553,1,380,44,1
3878553,2,380,67,1
3878552,1,380,30,0
3878552,2,380,80,1
3878552,2,380,88,0
3878551,1,380,15,1
3878551,1,380,19,0
3878551,2,380,68,1
3878550,2,380,85,0
3878549,1,380,6,1
3878549,2,380,54,0
3878549,2,380,59,0
3878549,2,380,62,0
3878548,2,380,77,0
3878547,1,380,6,1
3878547,2,380,58,0
3878547,2,380,63,0
3878546,1,380,2,0
3878546,1,380,31,1
3878546,2,380,83,1
3878545,1,380,13,1
3878545,1,380,20,1
3878545,1,380,30,1
3878545,1,380,32,1
3878545,1,380,36,1
3878545,1,380,37,0
3878545,2,380,87,0
3878544,2,380,90,1
3878543,2,380,92,1
3878542,1,380,37,1
3878542,2,380,55,1
3878541,2,380,60,1
3878541,2,380,65,0
3878540,1,380,16,1
3878540,1,380,22,1
3878540,1,380,42,0
